id	name	int_name	alternative_names	latitude	longitude	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	country	date
8989414	Gradišče pri Raki	Gradisce pri Raki	Gradisce pri Raki,Gradišče pri Raki	45.9367	15.38098	P	PPL	SI		54				1		292	Europe/Ljubljana	2014-04-25
8989415	Hrib pri Rožnem Dolu	Hrib pri Roznem Dolu	Hrib pri Roznem Dolu,Hrib pri Rožnem Dolu	45.6838	15.13437	P	PPL	SI		B1				1		445	Europe/Ljubljana	2014-04-25
8989416	Rogla	Rogla	Rogla	46.46111	15.32798	P	PPL	SI		F3				1		1453	Europe/Ljubljana	2014-04-25
8989417	Gorenji Potok	Gorenji Potok	Gorenji Potok	45.52314	14.87242	P	PPL	SI		H9				1		414	Europe/Ljubljana	2014-04-25
8989418	Rake	Rake	Rake	45.49729	14.81762	P	PPL	SI		H9				1		577	Europe/Ljubljana	2014-04-25
8989419	Srobotnik ob Kolpi	Srobotnik ob Kolpi	Srobotnik ob Kolpi	45.50747	14.80047	P	PPL	SI		H9				1		420	Europe/Ljubljana	2014-04-25
8989420	Ščurkovo	Scurkovo	Scurkovo,Ščurkovo	45.83136	14.48081	P	PPL	SI		13				0		702	Europe/Ljubljana	2014-04-25
8989421	Miklarji	Miklarji	Miklarji	45.56172	15.0953	P	PPL	SI		17				0		512	Europe/Ljubljana	2014-04-25
8989422	Odolina	Odolina	Odolina	45.59277	14.03166	P	PPL	SI		35				0		686	Europe/Ljubljana	2014-04-25
8989423	Kamenca nad Ložicami	Kamenca nad Lozicami	Kamenca nad Lozicami,Kamenca nad Ložicami	46.06662	13.58824	P	PPL	SI		44				0		559	Europe/Ljubljana	2014-04-25
8989424	Kuhlarji	Kuhlarji	Kuhlarji	45.54115	14.89323	P	PPL	SI		H7				0		651	Europe/Ljubljana	2014-04-25
8989425	Laze pri Oneku	Laze pri Oneku	Laze pri Oneku	45.6144	14.99839	P	PPL	SI		H7				0		747	Europe/Ljubljana	2014-04-25
8989426	Ograja	Ograja	Ograja	45.53653	14.8814	P	PPL	SI		H7				0		543	Europe/Ljubljana	2014-04-25
8989427	Pugled pri Starem Logu	Pugled pri Starem Logu	Hohenberg,Na Pogledu,Pugled pri Starem Logu	45.70359	14.93172	P	PPL	SI		H7				0		564	Europe/Ljubljana	2015-11-04
8989428	Zdihovo	Zdihovo	Zdihovo	45.52825	14.89993	P	PPL	SI		H7				0		637	Europe/Ljubljana	2014-04-25
8989429	Brič	Bric	Bric,Brič	45.46528	13.74444	P	PPL	SI		50				0		295	Europe/Ljubljana	2014-04-25
8989430	Peraji	Peraji	Peraji	45.45486	13.88325	P	PPL	SI		50				0		260	Europe/Ljubljana	2014-04-25
8989431	Golčaj	Golcaj	Golcaj,Golčaj	46.16611	14.81154	P	PPL	SI		68				0		587	Europe/Ljubljana	2014-04-25
8989432	Šmaver	Smaver	Smaver,Šmaver	45.99111	13.63477	P	PPL	SI		84				0		431	Europe/Ljubljana	2014-04-25
8989433	Mašelj	Maselj	Maselj,Mašelj	45.68248	15.11745	P	PPL	SI		B1				0		603	Europe/Ljubljana	2014-04-25
8989434	Raša	Rasa	Rasa,Raša	45.78812	13.88693	P	PPL	SI		B7				0		344	Europe/Ljubljana	2014-04-25
8989435	Zala	Zala	Zala	46.18497	14.08164	P	PPL	SI		F1				0		850	Europe/Ljubljana	2014-04-25
8989436	Ograda	Ograda	Ograda	45.81933	14.47786	P	PPL	SI		F6				0		691	Europe/Ljubljana	2014-04-25
8989437	Gladloka	Gladloka	Gladloka	45.46629	14.81952	P	PPL	SI		H9				0		380	Europe/Ljubljana	2014-04-25
8989438	Stelnik	Stelnik	Stelnik	45.5058	14.90206	P	PPL	SI		H9				0		359	Europe/Ljubljana	2014-04-25
8989439	Stružnica	Struznica	Struznica,Stružnica	45.49361	14.83785	P	PPL	SI		H9				0		756	Europe/Ljubljana	2014-04-25
8989440	Suhor	Suhor	Suhor	45.52958	14.87077	P	PPL	SI		H9				0		433	Europe/Ljubljana	2014-04-25
8989472	Podvin	Podvin	Podvin	46.26089	15.16535	P	PPL	SI		N5				386		258	Europe/Ljubljana	2014-04-26
8989473	Brezje pri Tržiču	Brezje pri Trzicu	Brezje pri Trzicu,Brezje pri Tržiču	46.35744	14.27543	P	PPL	SI		D5				366		661	Europe/Ljubljana	2014-04-26
8989474	Arto	Arto	Arto	45.98721	15.36446	P	PPL	SI		B6				363		286	Europe/Ljubljana	2014-04-26
8989475	Gorenje Vrhpolje	Gorenje Vrhpolje	Gorenje Vrhpolje	45.81699	15.32528	P	PPL	SI		B4				324		251	Europe/Ljubljana	2014-04-26
8989476	Dolnji Lakoš	Dolnji Lakos	Dolnji Lakos,Dolnji Lakoš	46.54831	16.43466	P	PPL	SI		I4				273		161	Europe/Ljubljana	2014-04-26
8989477	Šentvid pri Lukovici	Sentvid pri Lukovici	Sentvid pri Lukovici,Šentvid pri Lukovici	46.16149	14.67705	P	PPL	SI		68				242		325	Europe/Ljubljana	2014-04-26
8989478	Črešnjice pri Cerkljah	Cresnjice pri Cerkljah	Cresnjice pri Cerkljah,Črešnjice pri Cerkljah	45.89392	15.50887	P	PPL	SI		08				241		154	Europe/Ljubljana	2014-04-26
8989479	Male Braslovče	Male Braslovce	Male Braslovce,Male Braslovče	46.30141	15.04404	P	PPL	SI		F7				235		298	Europe/Ljubljana	2014-04-26
8989480	Podkraj	Podkraj	Podkraj	46.32738	15.1502	P	PPL	SI		N5				209		442	Europe/Ljubljana	2014-04-26
8989481	Kruplivnik	Kruplivnik	Kruplivnik	46.77375	16.08574	P	PPL	SI		G8				208		258	Europe/Ljubljana	2014-04-26
8989482	Grobelce	Grobelce	Grobelce	46.18744	15.47575	P	PPL	SI		C5				194		407	Europe/Ljubljana	2014-04-26
8989483	Zgornje Jablane	Zgornje Jablane	Zgornje Jablane	46.39535	15.70953	P	PPL	SI		45				185		242	Europe/Ljubljana	2014-04-26
8989484	Okoška Gora	Okoska Gora	Okoska Gora,Okoška Gora	46.39402	15.48276	P	PPL	SI		J8				181		444	Europe/Ljubljana	2014-04-26
8989485	Gabrje pri Stični	Gabrje pri Sticni	Gabrje pri Sticni,Gabrje pri Stični	45.9625	14.80553	P	PPL	SI		39				179		477	Europe/Ljubljana	2014-04-26
8989486	Spodnje Stranice	Spodnje Stranice	Spodnje Stranice	46.35302	15.34283	P	PPL	SI		F3				174		607	Europe/Ljubljana	2014-04-26
8989487	Spodnja Ložnica	Spodnja Loznica	Spodnja Loznica,Spodnja Ložnica	46.37968	15.53677	P	PPL	SI		L8				173		275	Europe/Ljubljana	2014-04-26
8989488	Preloge pri Konjicah	Preloge pri Konjicah	Preloge pri Konjicah	46.34787	15.39717	P	PPL	SI		C4				166		418	Europe/Ljubljana	2014-04-26
8989489	Radomerščak	Radomerscak	Radomerscak,Radomerščak	46.49626	16.17108	P	PPL	SI		I6				156		269	Europe/Ljubljana	2014-04-26
8989490	Dolenja Brezovica	Dolenja Brezovica	Dolenja Brezovica	45.83296	15.34183	P	PPL	SI		B4				156		204	Europe/Ljubljana	2014-04-26
8989491	Trnovski Vrh	Trnovski Vrh	Trnovski Vrh	46.50735	15.87195	P	PPL	SI		M7				155		285	Europe/Ljubljana	2014-04-26
8989492	Pesnica	Pesnica	Pesnica	46.6385	15.5582	P	PPL	SI		55				153		396	Europe/Ljubljana	2014-04-26
8989493	Vrh	Vrh	Vrh	46.24168	15.4979	P	PPL	SI		C5				153		333	Europe/Ljubljana	2014-04-26
8989494	Stavešinski Vrh	Stavesinski Vrh	Stavesinski Vrh,Stavešinski Vrh	46.61803	15.98788	P	PPL	SI		29				151		274	Europe/Ljubljana	2014-04-26
8989495	Bušeča Vas	Buseca Vas	Buseca Vas,Bušeča Vas	45.86848	15.51987	P	PPL	SI		08				142		155	Europe/Ljubljana	2014-04-26
8989496	Završe pri Grobelnem	Zavrse pri Grobelnem	Zavrse pri Grobelnem,Završe pri Grobelnem	46.22239	15.44469	P	PPL	SI		C5				140		300	Europe/Ljubljana	2014-04-26
8989497	Brezje pri Oplotnici	Brezje pri Oplotnici	Brezje pri Oplotnici	46.38322	15.41848	P	PPL	SI		J8				140		380	Europe/Ljubljana	2014-04-26
8989498	Babna Brda	Babna Brda	Babna Brda	46.17867	15.49344	P	PPL	SI		C5				136		380	Europe/Ljubljana	2014-04-26
8989499	Zgornje Laže	Zgornje Laze	Zgornje Laze,Zgornje Laže	46.32291	15.53405	P	PPL	SI		C4				130		277	Europe/Ljubljana	2014-04-26
8989500	Krnice	Krnice	Krnice	46.11939	15.1101	P	PPL	SI		34				129		445	Europe/Ljubljana	2014-04-26
8989501	Rovišče pri Studencu	Rovisce pri Studencu	Rovisce pri Studencu,Rovišče pri Studencu	45.95354	15.35412	P	PPL	SI		B6				125		305	Europe/Ljubljana	2014-04-26
8989502	Spodnja Bačkova	Spodnja Backova	Spodnja Backova,Spodnja Bačkova	46.63817	15.87685	P	PPL	SI		F4				123		257	Europe/Ljubljana	2014-04-26
8989503	Cerovec pri Šmarju	Cerovec pri Smarju	Cerovec pri Smarju,Cerovec pri Šmarju	46.20482	15.49592	P	PPL	SI		C5				119		335	Europe/Ljubljana	2014-04-26
8989504	Spodnja Ročica	Spodnja Rocica	Spodnja Rocica,Spodnja Ročica	46.61854	15.86055	P	PPL	SI		F4				116		280	Europe/Ljubljana	2014-04-26
8989505	Zgornje Grušovje	Zgornje Grusovje	Zgornje Grusovje,Zgornje Grušovje	46.36201	15.48842	P	PPL	SI		J8				116		330	Europe/Ljubljana	2014-04-26
8989506	Zgornja Gorica	Zgornja Gorica	Zgornja Gorica	46.42378	15.68908	P	PPL	SI		98				114		251	Europe/Ljubljana	2014-04-26
8989507	Gorenja Nemška Vas	Gorenja Nemska Vas	Gorenja Nemska Vas,Gorenja Nemška Vas	45.9198	14.98686	P	PPL	SI		D4				114		289	Europe/Ljubljana	2014-04-26
8989508	Dobrnež	Dobrnez	Dobrnez,Dobrnež	46.34147	15.45215	P	PPL	SI		C4				112		306	Europe/Ljubljana	2014-04-26
8989509	Gorenje Jesenice	Gorenje Jesenice	Gorenje Jesenice	45.96917	15.12962	P	PPL	SI		P2				111		261	Europe/Ljubljana	2014-04-26
8989510	Strnišče	Strnisce	Strnisce,Strnišče	46.40368	15.77083	P	PPL	SI		45				110		242	Europe/Ljubljana	2014-04-26
8989511	Bobovo pri Šmarju	Bobovo pri Smarju	Bobovo pri Smarju,Bobovo pri Šmarju	46.24036	15.53074	P	PPL	SI		C5				108		250	Europe/Ljubljana	2014-04-26
8989512	Pince-Marof	Pince-Marof	Pince-Marof	46.49009	16.5408	P	PPL	SI		I4				104		156	Europe/Ljubljana	2014-04-26
8989513	Male Češnjice	Male Cesnjice	Male Cesnjice,Male Češnjice	45.96358	14.83943	P	PPL	SI		39				103		373	Europe/Ljubljana	2014-04-26
8989514	Hrast pri Jugorju	Hrast pri Jugorju	Hrast pri Jugorju	45.69233	15.25505	P	PPL	SI		73				103		406	Europe/Ljubljana	2014-04-26
8989515	Sela pri Raki	Sela pri Raki	Sela pri Raki	45.92071	15.39905	P	PPL	SI		54				101		205	Europe/Ljubljana	2014-04-26
8989516	Soteska pri Moravčah	Soteska pri Moravcah	Soteska pri Moravcah,Soteska pri Moravčah	46.14455	14.74209	P	PPL	SI		77				98		379	Europe/Ljubljana	2014-04-26
8989517	Loke pri Planini	Loke pri Planini	Loke pri Planini	46.11423	15.43123	P	PPL	SI		L7				96		498	Europe/Ljubljana	2014-04-26
8989518	Cmereška Gorca	Cmereska Gorca	Cmereska Gorca,Cmereška Gorca	46.18557	15.59117	P	PPL	SI		92				95		283	Europe/Ljubljana	2014-04-26
8989519	Stara Bučka	Stara Bucka	Stara Bucka,Stara Bučka	45.91632	15.30685	P	PPL	SI		B8				95		228	Europe/Ljubljana	2014-04-26
8989520	Sela pri Šentjerneju	Sela pri Sentjerneju	Sela pri Sentjerneju,Sela pri Šentjerneju	45.82738	15.35164	P	PPL	SI		B4				94		211	Europe/Ljubljana	2014-04-26
8989521	Zgornje Loke	Zgornje Loke	Zgornje Loke	46.17234	14.78163	P	PPL	SI		68				93		392	Europe/Ljubljana	2014-04-26
8989522	Gorenja Stara Vas	Gorenja Stara Vas	Gorenja Stara Vas	45.82348	15.31155	P	PPL	SI		B4				92		220	Europe/Ljubljana	2014-04-26
8989523	Gorenje Laknice	Gorenje Laknice	Gorenje Laknice	45.9329	15.16073	P	PPL	SI		O7				92		291	Europe/Ljubljana	2014-04-26
8989524	Pristavica pri Vel. Gabru	Pristavica pri Vel. Gabru	Pristavica pri Vel. Gabru	45.92678	14.88198	P	PPL	SI		D4				91		313	Europe/Ljubljana	2014-04-26
8989525	Brezje pri Dobu	Brezje pri Dobu	Brezje pri Dobu	46.14128	14.66265	P	PPL	SI		G7				90		309	Europe/Ljubljana	2014-04-26
8989526	Polžanska Vas	Polzanska Vas	Polzanska Vas,Polžanska Vas	46.26013	15.517	P	PPL	SI		C5				90		254	Europe/Ljubljana	2014-04-26
8989527	Rečica	Recica	Recica,Rečica	45.57089	14.22435	P	PPL	SI		38				88		400	Europe/Ljubljana	2014-04-26
8989528	Dolenja Vas pri Polici	Dolenja Vas pri Polici	Dolenja Vas pri Polici	45.99402	14.68996	P	PPL	SI		32				87		497	Europe/Ljubljana	2014-04-26
8989529	Ardro pri Raki	Ardro pri Raki	Ardro pri Raki	45.93115	15.39485	P	PPL	SI		54				87		258	Europe/Ljubljana	2014-04-26
8989530	Češnjice pri Zagradcu	Cesnjice pri Zagradcu	Cesnjice pri Zagradcu,Češnjice pri Zagradcu	45.86225	14.85333	P	PPL	SI		39				82		298	Europe/Ljubljana	2014-04-26
8989531	Gorenji Podboršt	Gorenji Podborst	Gorenji Podborst,Gorenji Podboršt	45.85363	15.07754	P	PPL	SI		J6				82		284	Europe/Ljubljana	2014-04-26
8989532	Turjanski Vrh	Turjanski Vrh	Turjanski Vrh	46.61659	16.04944	P	PPL	SI		A1				81		263	Europe/Ljubljana	2014-04-26
8989533	Globoko pri Šmarju	Globoko pri Smarju	Globoko pri Smarju,Globoko pri Šmarju	46.21905	15.49928	P	PPL	SI		C5				81		288	Europe/Ljubljana	2014-04-26
8989534	Ravno	Ravno	Ravno	45.8957	15.37411	P	PPL	SI		54				80		158	Europe/Ljubljana	2014-04-26
8989535	Preserje pri Lukovici	Preserje pri Lukovici	Preserje pri Lukovici	46.15111	14.70273	P	PPL	SI		68				78		389	Europe/Ljubljana	2014-04-26
8989536	Vinski Vrh pri Šmarju	Vinski Vrh pri Smarju	Vinski Vrh pri Smarju,Vinski Vrh pri Šmarju	46.22195	15.51019	P	PPL	SI		C5				78		340	Europe/Ljubljana	2014-04-26
8989537	Straža pri Oplotnici	Straza pri Oplotnici	Straza pri Oplotnici,Straža pri Oplotnici	46.38202	15.47126	P	PPL	SI		J8				78		377	Europe/Ljubljana	2014-04-26
8989538	Vinje pri Moravčah	Vinje pri Moravcah	Vinje pri Moravcah,Vinje pri Moravčah	46.15946	14.72765	P	PPL	SI		77				76		376	Europe/Ljubljana	2014-04-26
8989539	Potok	Potok	Potok	45.47533	14.87455	P	PPL	SI		H9				75		228	Europe/Ljubljana	2014-04-26
8989540	Mala Pirešica	Mala Piresica	Mala Piresica,Mala Pirešica	46.27299	15.19342	P	PPL	SI		N5				75		264	Europe/Ljubljana	2014-04-26
8989541	Gabrovlje	Gabrovlje	Gabrovlje	46.35535	15.41419	P	PPL	SI		C4				74		368	Europe/Ljubljana	2014-04-26
8989542	Kadrenci	Kadrenci	Kadrenci	46.56611	15.95434	P	PPL	SI		F9				74		287	Europe/Ljubljana	2014-04-26
8989543	Poljane pri Mirni Peči	Poljane pri Mirni Peci	Poljane pri Mirni Peci,Poljane pri Mirni Peči	45.89081	15.09137	P	PPL	SI		J6				73		337	Europe/Ljubljana	2014-04-26
8989544	Nova Vas pri Šmarju	Nova Vas pri Smarju	Nova Vas pri Smarju,Nova Vas pri Šmarju	46.25507	15.52352	P	PPL	SI		C5				71		274	Europe/Ljubljana	2014-04-26
8989545	Preska pri Dobrniču	Preska pri Dobrnicu	Preska pri Dobrnicu,Preska pri Dobrniču	45.87179	14.97377	P	PPL	SI		D4				71		245	Europe/Ljubljana	2014-04-26
8989546	Gradišče pri Trebnjem	Gradisce pri Trebnjem	Gradisce pri Trebnjem,Gradišče pri Trebnjem	45.91998	15.06947	P	PPL	SI		D4				69		376	Europe/Ljubljana	2014-04-26
8989547	Roje pri Čatežu	Roje pri Catezu	Roje pri Catezu,Roje pri Čatežu	45.95133	14.97301	P	PPL	SI		D4				67		405	Europe/Ljubljana	2014-04-26
8989548	Mali Hrib	Mali Hrib	Mali Hrib	46.21347	14.76952	P	PPL	SI		H6				66		537	Europe/Ljubljana	2014-04-26
8989549	Gorenje Radulje	Gorenje Radulje	Gorenje Radulje	45.94585	15.32635	P	PPL	SI		B8				66		260	Europe/Ljubljana	2014-04-26
8989550	Brezovska Gora	Brezovska Gora	Brezovska Gora	45.94439	15.43099	P	PPL	SI		54				65		257	Europe/Ljubljana	2014-04-26
8989551	Jugorje	Jugorje	Jugorje	45.7781	15.29648	P	PPL	SI		J7				64		640	Europe/Ljubljana	2014-04-26
8989552	Gabrska Gora	Gabrska Gora	Gabrska Gora	45.98683	14.96111	P	PPL	SI		I5				63		413	Europe/Ljubljana	2014-04-26
8989553	Nova Gora	Nova Gora	Nova Gora	45.95049	15.40226	P	PPL	SI		54				62		382	Europe/Ljubljana	2014-04-26
8989554	Spodnje Selce	Spodnje Selce	Spodnje Selce	46.23041	15.45058	P	PPL	SI		C5				62		275	Europe/Ljubljana	2014-04-26
8989555	Golek pri Vinici	Golek pri Vinici	Golek pri Vinici	45.47767	15.25515	P	PPL	SI		17				61		263	Europe/Ljubljana	2014-04-26
8989556	Kal pri Krmelju	Kal pri Krmelju	Kal pri Krmelju	46.0235	15.12079	P	PPL	SI		B6				59		545	Europe/Ljubljana	2014-04-26
8989557	Stojanski Vrh	Stojanski Vrh	Stojanski Vrh	45.85624	15.54026	P	PPL	SI		08				58		214	Europe/Ljubljana	2014-04-26
8989558	Mirna Vas	Mirna Vas	Mirna Vas	45.8927	15.1983	P	PPL	SI		O7				58		417	Europe/Ljubljana	2014-04-26
8989559	Telčice	Telcice	Telcice,Telčice	45.94312	15.2719	P	PPL	SI		B6				57		303	Europe/Ljubljana	2014-04-26
8989560	Pristava pri Šentjerneju	Pristava pri Sentjerneju	Pristava pri Sentjerneju,Pristava pri Šentjerneju	45.82373	15.28452	P	PPL	SI		B4				57		224	Europe/Ljubljana	2014-04-26
8989561	Podgorica pri Pečah	Podgorica pri Pecah	Podgorica pri Pecah,Podgorica pri Pečah	46.13897	14.82272	P	PPL	SI		77				56		457	Europe/Ljubljana	2014-04-26
8989562	Dolenje Laknice	Dolenje Laknice	Dolenje Laknice	45.92811	15.20925	P	PPL	SI		O7				56		230	Europe/Ljubljana	2014-04-26
8989563	Žabjek v Podbočju	Zabjek v Podbocju	Zabjek v Podbocju,Žabjek v Podbočju	45.858	15.45568	P	PPL	SI		54				55		174	Europe/Ljubljana	2014-04-26
8989564	Riharjevec	Riharjevec	Riharjevec	46.01571	14.84206	P	PPL	SI		L9				55		382	Europe/Ljubljana	2014-04-26
8989565	Hrastnik	Hrastnik	Hrastnik	46.15615	14.79498	P	PPL	SI		77				54		666	Europe/Ljubljana	2014-04-26
8989566	Velika Ševnica	Velika Sevnica	Velika Sevnica,Velika Ševnica	45.94249	15.00009	P	PPL	SI		D4				54		330	Europe/Ljubljana	2014-04-26
8989567	Malo Globoko	Malo Globoko	Malo Globoko	45.86055	14.82398	P	PPL	SI		39				52		306	Europe/Ljubljana	2014-04-26
8989568	Stranje pri Škocjanu	Stranje pri Skocjanu	Stranje pri Skocjanu,Stranje pri Škocjanu	45.87388	15.30562	P	PPL	SI		B8				50		158	Europe/Ljubljana	2014-04-26
8989569	Spodnja Jablanica	Spodnja Jablanica	Spodnja Jablanica	46.04568	14.86819	P	PPL	SI		L9				50		295	Europe/Ljubljana	2014-04-26
8989570	Širje	Sirje	Sirje,Širje	46.09681	15.16186	P	PPL	SI		57				49		448	Europe/Ljubljana	2014-04-26
8989571	Lipovec pri Škofji Vasi	Lipovec pri Skofji Vasi	Lipovec pri Skofji Vasi,Lipovec pri Škofji Vasi	46.2582	15.33623	P	PPL	SI		11				48		276	Europe/Ljubljana	2014-04-26
8989572	Praproče pri Grosupljem	Praproce pri Grosupljem	Praproce pri Grosupljem,Praproče pri Grosupljem	45.94919	14.67109	P	PPL	SI		32				48		326	Europe/Ljubljana	2014-04-26
8989573	Gorenje Brezovo	Gorenje Brezovo	Gorenje Brezovo	45.98353	14.73419	P	PPL	SI		39				47		584	Europe/Ljubljana	2014-04-26
8989574	Straža pri Moravčah	Straza pri Moravcah	Straza pri Moravcah,Straža pri Moravčah	46.13783	14.76653	P	PPL	SI		77				47		392	Europe/Ljubljana	2014-04-26
8989575	Spodnje Mladetiče	Spodnje Mladetice	Dolenje Mladatice,Dolenje Mladatiče,Spodnje Mladetice,Spodnje Mladetiče	45.97674	15.16539	P	PPL	SI		B6				47		269	Europe/Ljubljana	2015-12-13
8989576	Podkraj pri Zagorju	Podkraj pri Zagorju	Podkraj pri Zagorju	46.13716	14.97515	P	PPL	SI		E7				47		347	Europe/Ljubljana	2014-04-26
8989577	Brezovo	Brezovo	Brezovo	45.94647	15.34206	P	PPL	SI		B6				46		255	Europe/Ljubljana	2014-04-26
8989578	Beli Potok pri Frankolovem	Beli Potok pri Frankolovem	Beli Potok pri Frankolovem	46.34644	15.33077	P	PPL	SI		N3				46		454	Europe/Ljubljana	2014-04-26
8989579	Videm pri Lukovici	Videm pri Lukovici	Videm pri Lukovici	46.15301	14.69153	P	PPL	SI		68				45		330	Europe/Ljubljana	2014-04-26
8989580	Apnenik pri Boštanju	Apnenik pri Bostanju	Apnenik pri Bostanju,Apnenik pri Boštanju	46.01848	15.25899	P	PPL	SI		B6				43		361	Europe/Ljubljana	2014-04-26
8989581	Log pri Mlinšah	Log pri Mlinsah	Log pri Mlinsah,Log pri Mlinšah	46.13454	14.8683	P	PPL	SI		E7				42		443	Europe/Ljubljana	2014-04-26
8989582	Breg pri Temenici	Breg pri Temenici	Breg pri Temenici	45.94922	14.89532	P	PPL	SI		39				41		337	Europe/Ljubljana	2014-04-26
8989583	Osredek	Osredek	Osredek	45.86172	14.5637	P	PPL	SI		D8				41		647	Europe/Ljubljana	2014-04-26
8989584	Vologa	Vologa	Vologa	46.25686	14.90972	P	PPL	SI		N4				41		687	Europe/Ljubljana	2014-04-26
8989585	Vrh pri Hinjah	Vrh pri Hinjah	Vrh pri Hinjah	45.80352	14.89132	P	PPL	SI		N8				40		469	Europe/Ljubljana	2014-04-26
8989586	Brezovica v Podbočju	Brezovica v Podbocju	Brezovica v Podbocju,Brezovica v Podbočju	45.84493	15.51252	P	PPL	SI		54				39		402	Europe/Ljubljana	2014-04-26
8989587	Spodnje Konjišče	Spodnje Konjisce	Spodnje Konjisce,Spodnje Konjišče	46.71524	15.85226	P	PPL	SI		N9				39		223	Europe/Ljubljana	2014-04-26
8989588	Pristava ob Krki	Pristava ob Krki	Pristava ob Krki	45.86797	15.497	P	PPL	SI		54				38		150	Europe/Ljubljana	2014-04-26
8989589	Gorenji Lazi	Gorenji Lazi	Gorenji Lazi	45.76956	14.67597	P	PPL	SI		L1				38		580	Europe/Ljubljana	2014-04-26
8989590	Straža pri Krškem	Straza pri Krskem	Straza pri Krskem,Straža pri Krškem	45.97801	15.44434	P	PPL	SI		54				37		356	Europe/Ljubljana	2014-04-26
8989591	Kalce	Kalce	Kalce	45.96053	15.41932	P	PPL	SI		54				36		437	Europe/Ljubljana	2014-04-26
8989592	Javorje pri Gabrovki	Javorje pri Gabrovki	Javorje pri Gabrovki	46.02335	14.95507	P	PPL	SI		I5				36		593	Europe/Ljubljana	2014-04-26
8989593	Zgornje Vodale	Zgornje Vodale	Gorenje Vodale,Zgornje Vodale	45.96127	15.23329	P	PPL	SI		B6				35		443	Europe/Ljubljana	2015-12-13
8989594	Mali Videm	Mali Videm	Mali Videm	45.94562	14.9507	P	PPL	SI		D4				35		329	Europe/Ljubljana	2014-04-26
8989595	Klanec pri Gabrovki	Klanec pri Gabrovki	Klanec pri Gabrovki	45.99359	14.98612	P	PPL	SI		I5				34		483	Europe/Ljubljana	2014-04-26
8989596	Podsmreka pri Višnji Gori	Podsmreka pri Visnji Gori	Podsmreka pri Visnji Gori,Podsmreka pri Višnji Gori	45.95102	14.76498	P	PPL	SI		39				33		358	Europe/Ljubljana	2014-04-26
8989597	Laze pri Boštanju	Laze pri Bostanju	Laze pri Bostanju,Laze pri Boštanju	45.99084	15.27373	P	PPL	SI		B6				33		472	Europe/Ljubljana	2014-04-26
8989598	Kraška Vas	Kraska Vas	Kraska Vas,Kraška Vas	45.86564	15.55643	P	PPL	SI		08				32		250	Europe/Ljubljana	2014-04-26
8989599	Zadnja Vas	Zadnja Vas	Zadnja Vas	46.37225	14.23917	P	PPL	SI		A3				32		1093	Europe/Ljubljana	2014-04-26
8989600	Hinjce	Hinjce	Hinjce	45.98652	15.19413	P	PPL	SI		B6				31		295	Europe/Ljubljana	2014-04-26
8989601	Gorenja Dobrava	Gorenja Dobrava	Gorenja Dobrava	45.91031	15.04954	P	PPL	SI		D4				31		282	Europe/Ljubljana	2014-04-26
8989602	Mrzla Luža	Mrzla Luza	Mrzla Luza,Mrzla Luža	45.93133	14.97885	P	PPL	SI		D4				31		278	Europe/Ljubljana	2014-04-26
8989603	Škrlovica	Skrlovica	Skrlovica,Škrlovica	45.80766	14.65028	P	PPL	SI		D8				31		671	Europe/Ljubljana	2014-04-26
8989604	Poljane pri Žužemberku	Poljane pri Zuzemberku	Poljane pri Zuzemberku,Poljane pri Žužemberku	45.85557	14.88675	P	PPL	SI		N8				31		322	Europe/Ljubljana	2014-04-26
8989605	Male Rebrce	Male Rebrce	Male Rebrce	45.85694	14.87351	P	PPL	SI		39				30		255	Europe/Ljubljana	2014-04-26
8989606	Mala Lašna	Mala Lasna	Mala Lasna,Mala Lašna	46.19894	14.71395	P	PPL	SI		68				30		698	Europe/Ljubljana	2014-04-26
8989607	Selce pri Moravčah	Selce pri Moravcah	Selce pri Moravcah,Selce pri Moravčah	46.14703	14.7637	P	PPL	SI		77				30		411	Europe/Ljubljana	2014-04-26
8989608	Spodnja Dobrava	Spodnja Dobrava	Spodnja Dobrava	46.13177	14.77235	P	PPL	SI		77				30		402	Europe/Ljubljana	2014-04-26
8989609	Vodice nad Kamnikom	Vodice nad Kamnikom	Vodice nad Kamnikom	46.25531	14.63394	P	PPL	SI		H6				29		611	Europe/Ljubljana	2014-04-26
8989610	Mali Cerovec	Mali Cerovec	Mali Cerovec	45.75349	15.23169	P	PPL	SI		J7				29		352	Europe/Ljubljana	2014-04-26
8989611	Gornje Prapreče	Gornje Praprece	Gornje Praprece,Gornje Prapreče	45.94089	14.92146	P	PPL	SI		D4				29		316	Europe/Ljubljana	2014-04-26
8989612	Lisec	Lisec	Lisec	45.86716	14.95046	P	PPL	SI		D4				29		459	Europe/Ljubljana	2014-04-26
8989613	Mačkovec	Mackovec	Mackovec,Mačkovec	45.9527	14.96096	P	PPL	SI		D4				29		355	Europe/Ljubljana	2014-04-26
8989614	Dolenje	Dolenje	Dolenje	45.78804	13.90228	P	PPL	SI		B7				28		353	Europe/Ljubljana	2014-04-26
8989615	Vrh pri Trebelnem	Vrh pri Trebelnem	Vrh pri Trebelnem	45.90731	15.13158	P	PPL	SI		O7				28		537	Europe/Ljubljana	2014-04-26
